STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,TECH,Technology domain,UNIT_MEASURE,Unit of measure,SIZE,Family size,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,EST,Estonia,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1997,,0.5,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,EST,Estonia,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1998,,1.95,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,EST,Estonia,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2000,,1.666666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,EST,Estonia,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2001,,0.166666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,EST,Estonia,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2002,,1,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,EST,Estonia,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2003,,1.999999999999,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,EST,Estonia,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2004,,4,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2005,,3.5,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2006,,4.5,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2007,,4.833333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2008,,1,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2009,,5.083333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2010,,4.25,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2011,,2.559523809523,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2012,,3.616666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2013,,0.583333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2014,,3.333333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2015,,4,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2016,,6.666666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2017,,5.25,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2018,,4.5,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2019,,6.033333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2020,,1,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2021,,2,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1997,,1,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1998,,2,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1999,,0.5,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2000,,2.5,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2002,,1.833333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2003,,2.566666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,ISL,Iceland,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2004,,3.533333333333,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2021,,263.727777777774,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2004,,221.883333333327,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2005,,232.499999999995,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2006,,269.333333333325,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2007,,279.033333333322,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2008,,309.183333333322,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2009,,317.099999999987,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2010,,397.06190476189,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2011,,405.016666666649,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2012,,410.10238095237,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2013,,331.726190476183,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2014,,366.459523809507,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2015,,363.016666666656,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2016,,338.283333333327,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2017,,369.486111111105,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2018,,380.676190476182,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2019,,433.242857142845,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2020,,404.009523809513,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1997,,190.999999999998,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1998,,161.616666666665,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1999,,190.849999999998,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2000,,214.149999999997,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2001,,207.249999999996,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2002,,184.199999999995,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,AUT,Austria,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2003,,205.983333333329,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2005,,146.766666666652,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2006,,143.409523809514,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2007,,175.933333333321,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2008,,169.349999999986,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2009,,212.033333333319,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2010,,227.18333333331,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2011,,192.433333333306,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2012,,201.033333333317,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2013,,217.045833333315,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2014,,232.949999999979,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2015,,229.19999999998,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2016,,247.024999999987,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2017,,236.924999999984,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2018,,268.616666666656,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2019,,219.361904761892,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2020,,229.599999999986,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2021,,229.583333333319,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1997,,73.666666666661,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1998,,87.166666666663,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1999,,89.183333333327,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2000,,109.74285714285,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2001,,111.316666666655,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2002,,108.41666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2003,,114.033333333327,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,BEL,Belgium,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2004,,128.366666666658,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,OECDE,OECD Europe,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2005,,7138.00238095219,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,OECDE,OECD Europe,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2006,,8163.94523809503,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,OECDE,OECD Europe,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2007,,9213.77738095217,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,OECDE,OECD Europe,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2008,,9963.72460317434,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,OECDE,OECD Europe,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2009,,10977.7226190473,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,OECDE,OECD Europe,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2010,,11876.8380952377,,A,Normal value,0,Units,2,Two
